N;102;EUR/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;1.22073;B;0
C;103;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;103;EUR/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;1.22073;B;0
C;104;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;104;EUR/USD;3,19858E+13;1,6088E+12;500000.00;0.00;0.00;1.22073;B;0
C;105;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;105;EUR/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;1.22073;B;0
C;106;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;106;EUR/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;1.22073;B;0
C;107;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;107;EUR/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;1.22073;B;0
C;108;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;108;EUR/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;1.22069;B;0
C;109;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;109;EUR/USD;3,19858E+13;1,6088E+12;3000000.00;0.00;0.00;1.22066;B;0
C;110;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;110;EUR/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;1.22062;B;0
C;111;EUR/USD;3,19858E+13;1,6088E+12;;;;;;
N;111;EUR/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;1.22058;B;0
C;134;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;134;AUD/USD;3,19858E+13;1,6088E+12;100000.00;0.00;0.00;0.75894;B;0
C;234;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;234;AUD/USD;3,19858E+13;1,6088E+12;100000.00;0.00;0.00;0.75907;S;0
C;135;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;135;AUD/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;0.75894;B;0
C;235;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;235;AUD/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;0.75907;S;0
C;136;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;136;AUD/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;0.75894;B;0
C;236;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;236;AUD/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;0.75907;S;0
C;137;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;137;AUD/USD;3,19858E+13;1,6088E+12;500000.00;0.00;0.00;0.75894;B;0
C;237;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;237;AUD/USD;3,19858E+13;1,6088E+12;500000.00;0.00;0.00;0.75907;S;0
C;138;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;138;AUD/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;0.75894;B;0
C;238;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;238;AUD/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;0.75907;S;0
C;139;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;139;AUD/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;0.75894;B;0
C;239;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;239;AUD/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;0.75907;S;0
C;140;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;140;AUD/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;0.75894;B;0
C;240;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;240;AUD/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;0.75907;S;0
C;141;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;141;AUD/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;0.75892;B;0
C;241;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;241;AUD/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;0.75909;S;0
C;142;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;142;AUD/USD;3,19858E+13;1,6088E+12;3000000.00;0.00;0.00;0.75890;B;0
C;242;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;242;AUD/USD;3,19858E+13;1,6088E+12;3000000.00;0.00;0.00;0.75911;S;0
C;143;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;143;AUD/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;0.75887;B;0
C;243;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;243;AUD/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;0.75914;S;0
C;144;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;144;AUD/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;0.75885;B;0
C;244;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;244;AUD/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;0.75916;S;0
C;234;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;234;AUD/USD;3,19858E+13;1,6088E+12;100000.00;0.00;0.00;0.75908;S;0
C;235;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;235;AUD/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;0.75908;S;0
C;236;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;236;AUD/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;0.75908;S;0
C;237;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;237;AUD/USD;3,19858E+13;1,6088E+12;500000.00;0.00;0.00;0.75908;S;0
C;238;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;238;AUD/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;0.75908;S;0
C;239;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;239;AUD/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;0.75908;S;0
C;240;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;240;AUD/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;0.75908;S;0
C;241;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;241;AUD/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;0.75910;S;0
C;242;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;242;AUD/USD;3,19858E+13;1,6088E+12;3000000.00;0.00;0.00;0.75912;S;0
C;243;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;243;AUD/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;0.75915;S;0
C;244;AUD/USD;3,19858E+13;1,6088E+12;;;;;;
N;244;AUD/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;0.75917;S;0
C;145;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;145;GBP/USD;3,19858E+13;1,6088E+12;100000.00;0.00;0.00;1.35669;B;0
C;245;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;245;GBP/USD;3,19858E+13;1,6088E+12;100000.00;0.00;0.00;1.35694;S;0
C;146;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;146;GBP/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;1.35669;B;0
C;246;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;246;GBP/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;1.35694;S;0
C;147;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;147;GBP/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;1.35669;B;0
C;247;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;247;GBP/USD;3,19858E+13;1,6088E+12;200000.00;0.00;0.00;1.35694;S;0
C;148;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;148;GBP/USD;3,19858E+13;1,6088E+12;500000.00;0.00;0.00;1.35669;B;0
C;248;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;248;GBP/USD;3,19858E+13;1,6088E+12;500000.00;0.00;0.00;1.35694;S;0
C;149;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;149;GBP/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;1.35669;B;0
C;249;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;249;GBP/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;1.35694;S;0
C;150;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;150;GBP/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;1.35669;B;0
C;250;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;250;GBP/USD;3,19858E+13;1,6088E+12;1000000.00;0.00;0.00;1.35694;S;0
C;151;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;151;GBP/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;1.35669;B;0
C;251;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;251;GBP/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;1.35694;S;0
C;152;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;152;GBP/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;1.35666;B;0
C;252;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;252;GBP/USD;3,19858E+13;1,6088E+12;2000000.00;0.00;0.00;1.35697;S;0
C;153;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;153;GBP/USD;3,19858E+13;1,6088E+12;3000000.00;0.00;0.00;1.35662;B;0
C;253;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;253;GBP/USD;3,19858E+13;1,6088E+12;3000000.00;0.00;0.00;1.35701;S;0
C;154;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;154;GBP/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;1.35657;B;0
C;254;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;254;GBP/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;1.35706;S;0
C;155;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;155;GBP/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;1.35653;B;0
C;255;GBP/USD;3,19858E+13;1,6088E+12;;;;;;
N;255;GBP/USD;3,19858E+13;1,6088E+12;5000000.00;0.00;0.00;1.35710;S;0
C;145;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;145;GBP/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;1.35671;B;0
C;245;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;245;GBP/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;1.35696;S;0
C;146;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;146;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35671;B;0
C;246;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;246;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35696;S;0
C;147;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;147;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35671;B;0
C;247;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;247;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35696;S;0
C;148;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;148;GBP/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;1.35671;B;0
C;248;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;248;GBP/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;1.35696;S;0
C;149;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;149;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35671;B;0
C;249;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;249;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35696;S;0
C;150;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;150;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35671;B;0
C;250;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;250;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35696;S;0
C;151;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;151;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35671;B;0
C;251;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;251;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35696;S;0
C;152;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;152;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35668;B;0
C;252;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;252;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35699;S;0
C;153;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;153;GBP/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;1.35664;B;0
C;253;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;253;GBP/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;1.35703;S;0
C;154;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;154;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35659;B;0
C;254;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;254;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35708;S;0
C;155;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;155;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35655;B;0
C;255;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;255;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35712;S;0
C;145;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;145;GBP/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;1.35673;B;0
C;245;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;245;GBP/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;1.35698;S;0
C;146;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;146;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35673;B;0
C;246;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;246;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35698;S;0
C;147;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;147;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35673;B;0
C;247;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;247;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35698;S;0
C;148;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;148;GBP/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;1.35673;B;0
C;248;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;248;GBP/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;1.35698;S;0
C;149;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;149;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35673;B;0
C;249;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;249;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35698;S;0
C;150;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;150;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35673;B;0
C;250;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;250;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35698;S;0
C;151;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;151;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35673;B;0
C;251;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;251;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35698;S;0
C;152;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;152;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35670;B;0
C;252;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;252;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35701;S;0
C;153;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;153;GBP/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;1.35666;B;0
C;253;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;253;GBP/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;1.35705;S;0
C;154;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;154;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35661;B;0
C;254;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;254;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35710;S;0
C;155;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;155;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35657;B;0
C;255;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;255;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35714;S;0
C;145;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;145;GBP/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;1.35674;B;0
C;245;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;245;GBP/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;1.35699;S;0
C;146;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;146;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35674;B;0
C;246;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;246;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35699;S;0
C;147;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;147;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35674;B;0
C;247;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;247;GBP/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.35699;S;0
C;148;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;148;GBP/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;1.35674;B;0
C;248;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;248;GBP/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;1.35699;S;0
C;149;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;149;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35674;B;0
C;249;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;249;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35699;S;0
C;150;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;150;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35674;B;0
C;250;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;250;GBP/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.35699;S;0
C;151;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;151;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35674;B;0
C;251;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;251;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35699;S;0
C;152;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;152;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35671;B;0
C;252;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;252;GBP/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.35702;S;0
C;153;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;153;GBP/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;1.35667;B;0
C;253;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;253;GBP/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;1.35706;S;0
C;154;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;154;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35662;B;0
C;254;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;254;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35711;S;0
C;155;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;155;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35658;B;0
C;255;GBP/USD;3,19859E+13;1,6088E+12;;;;;;
N;255;GBP/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.35715;S;0
C;134;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;134;AUD/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;0.75895;B;0
C;234;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;234;AUD/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;0.75909;S;0
C;135;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;135;AUD/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;0.75895;B;0
C;235;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;235;AUD/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;0.75909;S;0
C;136;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;136;AUD/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;0.75895;B;0
C;236;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;236;AUD/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;0.75909;S;0
C;137;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;137;AUD/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;0.75895;B;0
C;237;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;237;AUD/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;0.75909;S;0
C;138;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;138;AUD/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;0.75895;B;0
C;238;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;238;AUD/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;0.75909;S;0
C;139;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;139;AUD/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;0.75895;B;0
C;239;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;239;AUD/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;0.75909;S;0
C;140;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;140;AUD/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;0.75895;B;0
C;240;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;240;AUD/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;0.75909;S;0
C;141;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;141;AUD/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;0.75893;B;0
C;241;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;241;AUD/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;0.75911;S;0
C;142;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;142;AUD/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;0.75891;B;0
C;242;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;242;AUD/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;0.75913;S;0
C;143;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;143;AUD/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;0.75888;B;0
C;243;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;243;AUD/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;0.75916;S;0
C;144;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;144;AUD/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;0.75886;B;0
C;244;AUD/USD;3,19859E+13;1,6088E+12;;;;;;
N;244;AUD/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;0.75918;S;0
C;101;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;101;EUR/USD;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;1.22072;B;0
C;102;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;102;EUR/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.22072;B;0
C;103;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;103;EUR/USD;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;1.22072;B;0
C;104;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;104;EUR/USD;3,19859E+13;1,6088E+12;500000.00;0.00;0.00;1.22072;B;0
C;105;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;105;EUR/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.22072;B;0
C;106;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;106;EUR/USD;3,19859E+13;1,6088E+12;1000000.00;0.00;0.00;1.22072;B;0
C;107;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;107;EUR/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.22072;B;0
C;108;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;108;EUR/USD;3,19859E+13;1,6088E+12;2000000.00;0.00;0.00;1.22069;B;0
C;109;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;109;EUR/USD;3,19859E+13;1,6088E+12;3000000.00;0.00;0.00;1.22066;B;0
C;110;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;110;EUR/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.22061;B;0
C;111;EUR/USD;3,19859E+13;1,6088E+12;;;;;;
N;111;EUR/USD;3,19859E+13;1,6088E+12;5000000.00;0.00;0.00;1.22057;B;0
C;167;EUR/JPY;3,19859E+13;1,6088E+12;;;;;;
N;167;EUR/JPY;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;126.43400;B;0
C;267;EUR/JPY;3,19859E+13;1,6088E+12;;;;;;
N;267;EUR/JPY;3,19859E+13;1,6088E+12;100000.00;0.00;0.00;126.45700;S;0
C;168;EUR/JPY;3,19859E+13;1,6088E+12;;;;;;
N;168;EUR/JPY;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;126.43400;B;0
C;268;EUR/JPY;3,19859E+13;1,6088E+12;;;;;;
N;268;EUR/JPY;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;126.45700;S;0
C;169;EUR/JPY;3,19859E+13;1,6088E+12;;;;;;
N;169;EUR/JPY;3,19859E+13;1,6088E+12;200000.00;0.00;0.00;126.43400;B;0
C;269;EUR/JPY;3,19859E+13;1,6088E+12;;;;;;
