;ABI.BR;ADSGn.DE;ADYEN.AS;AD.AS;AIRP.PA;AIR.PA;ALVG.DE;AMA.MC;ASML.AS;AXAF.PA;SAN.MC;BASFn.DE;BMWG.DE;BAYGn.DE;BNPP.PA;CRH.I;DAIGn.DE;DANO.PA;DPWGn.DE;DB1Gn.DE;DTEGn.DE;ENEI.MI;ENGIE.PA;ENI.MI;ESLX.PA;FLTRF.I;IBE.MC;ITX.MC;INGA.AS;ISP.MI;PRTP.PA;KNEBV.HE;OREP.PA;LVMH.PA;LINI.DE;MUVGn.DE;NOKIA.HE;PERP.PA;PHG.AS;PRX.AS;SAF.PA;SASY.PA;SAPG.DE;SCHN.PA;SIEGn.DE;TOTF.PA;SGEF.PA;VIV.PA;VOWG_p.DE;VNAn.DE
08/10/2012;68,98;66,18;;9,827680375;70,01779675;26,25;91,97;19,1;43,79279278;11,785;4,332917497;65,47;60,05;67,14480185;38,665;14,675;38,275;47,345;15,425;42,875;9,35;2,854;17,1682256;17,15;70,7;56,76578428;2,814873264;20,13;6,467;1,256;113,4493807;28,5;97,1;108,4176081;;122,8;1,909652454;88;18,32330601;;29,5;67,8;55,03;48,965;69,00120792;38,29;33,1705275;15,35;145,35;
09/10/2012;68,11;65,96;;9,747372466;69,19087252;26,1;91,5;19;43,31835367;11,665;4,225770999;64,38;59,99;66,7610048;38,055;14,175;37,78;46,915;15,4;42,455;9,217;2,828;17,03691056;17,26;70,01;55,42623602;2,757578725;19,802;6,39;1,246;114,3174992;28,275;95,74;106,8404609;;122,2;1,956503593;86,74;18,12238182;;29,37;66,8;54,6;48,26;68,49455263;38,39;33,66561;15,66;147,55;
10/10/2012;67,31;65,61;;9,688145383;68,20295419;27,48;91,09;18,87;42,98830907;11,555;4,151202828;64,08;59,55;66,67243625;37,695;13,88;37,86;46,66;15,345;42,065;9,208;2,83;16,9250496;17,58;70,11;55,71744216;2,763531404;19,724;6,378;1,235;117,150307;28,375;95;106,7052768;;122,25;1,883415815;87,17;18,06847533;;30,32;66,15;53,5;47,65;68,18007694;38,2;33,10616678;15,415;145,8;
11/10/2012;67,29;66,5;;9,67308765;68,91279181;27,175;92,23;18,93;42,75624646;11,665;4,231562702;64,95;60,84;67,47939415;38,795;14,05;38,15;47,475;15,56;41,935;9,356;2,85;17,00286592;17,46;70,52;55,47477038;2,808176499;19,6;6,589;1,278;118,3839491;28,425;96,8;110,8058597;;123,5;1,845934904;87,46;18,36741132;;30,06;66,74;54,01;48;67,30653336;38,75;33,48242948;15,55;149,1;
12/10/2012;67,13;66,59;;9,621891358;68,38590203;26,34;92,03;18,68;42,35916156;11,745;4,155546605;64,38;60,4;66,88893715;38,45;13,86;38,04;47,805;15,455;41,425;9,16;2,844;16,8520968;17,29;69,53;55,32916731;2,788086207;19,458;6,593;1,267;119,4348293;28,5;96,49;110,715737;;123,6;1,831879562;86,87;18,33800778;;29,535;66,34;54,19;47,49;66,55528587;38,135;33,23983905;15,3;146,6;
15/10/2012;67,1;67;;9,652006824;68,78838728;26,635;92,9;18,815;41,63203205;11,83;4,20550004;64,9;60,46;67,18416565;39,005;13,9;38,165;48,16;15,38;41,14;9,039;2,86;16,99313888;17,5;69,79;56,10571702;2,80520016;19,34;6,697;1,268;120,622781;28,825;98,3;111,5719026;;124,6;1,868423451;88,69;18,3282066;;29,685;67,13;54,85;47,54;66,69505285;38,5;33,3685605;15,725;145,45;
16/10/2012;67,8;67,9;;9,661041463;70,47882531;26,65;94,96;18,9;42,61185195;12,245;4,387214709;65,58;60,99;69,2409242;40,695;13,875;38,335;48,77;15,58;41,585;9,057;2,948;17,27522304;17,9;71,42;56,00864831;2,930950512;19,7;6,92;1,323;121,9021135;29;100,6;115,5823628;;127,5;2,033339462;88,83;18,56343492;;30,235;69,39;55,48;48,84;67,64721536;39,55;34,29436478;16;146,9;
17/10/2012;67,48;68,1;;9,687141534;70,45687157;27;95,82;19,085;40,37373701;12,63;4,534756095;65,5;61,66;68,5126939;41,755;14,15;38,64;47,325;15,725;41,83;9,07;3;17,46490032;18,08;71,03;55,96011395;3,028425637;19,826;7,037;1,36;123,181446;29,25;101,6;116,1681603;;128;2,061450146;87,59;18,83296737;;30,2;68,79;54,8;49,75;68,18007694;40;35,15580833;16,015;148,1;
18/10/2012;66,29;67,45;;9,65501837;70,65445523;26,995;96,1;18,82;40,67799688;12,76;4,46224735;66,17;62,04;68,38476155;41,775;14,35;39,56;47,14;15,975;41,88;9,073;3,008;17,4843544;17,95;70,13;55,81451088;3,035866486;19,942;7,128;1,35;121,6736613;29,3;100,8;114,2755836;;127,7;2,082064648;85,49;18,91137681;;30,165;69,65;54,75;50,35;68,96626617;39,84;35,08649678;15,815;148,45;
19/10/2012;65,99;66,79;;9,720268546;68,88352015;26,795;95,54;18,6;41,28135966;12,47;4,328328137;65,87;62,01;67,9616007;40,79;13,985;39,11;46,97;16,17;41,5;9,01;2,96;17,32872176;17,67;70;55,44564976;2,961457994;19,482;6,976;1,307;122,6788511;29,15;101,05;113,3743566;;126,45;1,971495958;85,36;18,63204318;;29,75;68,64;54,4;49,72;68,3897274;39,6;34,5567585;15,745;149,9;
22/10/2012;65,9;66,79;;9,689149232;67,58093154;26,555;95,35;18,61;42,44682965;12,445;4,283935028;65,15;61,48;67,40066655;40,9;13,86;38,595;46,385;16,025;41,535;8,934;2,946;17,32872176;17,57;69,53;55,62037345;2,961457994;19,52;7,004;1,31;122,359018;29,075;99,39;112,7434977;;126,75;2,023969234;85,38;19,70527239;;30;68,25;53,19;49,61;68,18007694;39,34;34,24485653;16,025;148,7;
23/10/2012;66;64,63;;9,555637333;65,78804273;25,87;93,87;18,245;41,77126961;12,1;4,241761575;62,5;60,46;64,82233765;40,045;13,51;37,8;45,965;15,705;41,485;8,829;2,884;17,08068224;17,26;68,31;55,32916731;2,886305416;19,13;6,708;1,282;119,708972;27,675;96,74;110,3101848;;125;1,920896727;83,93;19,2103128;;30;66,07;52,86;47,865;67,21044356;38,455;33,65075753;15,82;146,5;
24/10/2012;66,25;64,73;;9,539575751;66,30029667;26,6;93,05;18,2;42,88001319;12,06;4,275796292;62,66;60,35;65,1864528;40,29;13,68;37,82;46,265;15,89;41,24;8,804;2,912;17,17308912;17,49;69,49;55,37770166;2,931694597;19,18;6,786;1,293;120,8969237;27,825;97;110,715737;;124,15;1,892786043;84,58;19,10249982;;30,35;66,1;55,07;48,51;67,13182464;38,675;33,93790538;16,175;151;
25/10/2012;65,82;65,09;;9,600810532;66,68082818;26,745;93,57;18,45;43,31835367;12,185;4,250640196;63,18;60,34;65,62929555;39,625;13,82;36,79;46,625;15,905;41,69;8,715;2,88;16,99313888;17,37;69,3;55,62037345;2,957737569;19,386;6,76;1,267;119,6175911;27,475;96,8;110,3101848;;124,95;1,900282226;83,77;19,03879215;;30,405;67,04;55;47,94;66,878497;38,43;33,51213443;15,78;153,7;
26/10/2012;65,94;64,98;;9,764437896;67,00281637;27,12;93,92;18,6;43,46274819;12,215;4,232143068;63,68;60,97;66,08197925;39,125;13,83;36,69;47,1;15,885;41,75;8,84;2,906;17,10013632;17,5;69,71;54,97001306;2,962946163;19,464;6,736;1,272;125,4202779;27,5;97,85;112,653375;;124,4;1,879667724;83,4;18,7692597;;30,16;68,35;55,24;48,145;67,4637712;38,71;33,99236445;15,995;154,4;
29/10/2012;66;66,02;;9,758414803;66,84182228;27,125;93,12;18,72;43,81857752;12,085;4,176651681;63,57;60,49;65,4423175;38,99;13,87;36,025;47;15,815;41,15;8,784;2,852;16,900732;17,33;69,76;54,84382373;2,938391361;19,51;6,663;1,238;122,9529938;27,7;97,32;112,4731296;;121,9;1,874045587;82,94;18,8182656;;30,195;67,65;55,52;47,615;67,28032705;38,39;33,66561;15,685;154,35;
30/10/2012;66,28;66,09;;9,767449443;67,65411068;27,405;95,42;18,81;44,91185025;12,215;4,26839744;64,1;61,51;66,57402675;39,395;14,1;36,36;47,5;15,55;41,365;8,83;2,892;17,22658784;17,69;70,08;55,52330474;2,976339692;19,704;6,842;1,25;123,7754218;27,7;98,38;114,2305223;;122,6;1,963999776;83,5;18,93587976;;30,41;69,35;56,27;48,055;67,64721536;38,99;34,12603673;15,95;160,05;
31/10/2012;64,51;65,73;;9,860807387;66,59301322;27,41;95,66;19,1;43,78247889;12,265;4,283195143;63,93;61,45;66,12134305;38,81;14,36;36,025;47,425;15,295;41,76;8,809;2,9;17,22172432;17,71;69,55;55,27092608;2,968898843;19,688;6,816;1,239;123,9581836;27,625;98,27;113,0138658;;124;1,947133365;83,03;18,90647622;;30,695;67,82;56,2;48,235;67,73456971;38,82;33,80918393;15,785;159,6;
01/11/2012;64,27;66,49;;9,813626491;67,35407622;27,5;96,06;19,01;44,57664871;12,39;4,300952387;64,7;63,32;66,4264125;38,97;14,645;36,505;47,81;15,475;41,375;8,89;2,946;17,3141312;17,84;71,99;55,37770166;2,969642928;19,89;6,981;1,273;125,4202779;28,25;99,23;115,8977922;;124,3;2,029591371;83,49;19,3573305;;30,99;69,37;56,84;49,525;68,4858172;39,115;34,3587255;15,84;164;
02/11/2012;65,01;66,77;;9,798568758;67,63215694;27,45;95,67;19,1;45,48427136;12,545;4,331287678;65,09;65;66,35752585;38,965;14,9;37,085;48,2;15,64;41,455;8,658;2,944;17,33358528;17,8;72,41;55,88245898;2,976339692;20,48;6,99;1,265;125,8771824;28,7;100,45;117,15951;;124,05;2,063324192;83,1;19,80818478;;31,145;69,44;57,09;50,22;69,49912776;39,44;34,13098755;15,88;163,6;
05/11/2012;64,3;66,22;;9,808607246;66,82718645;27,22;95,31;19,085;45,20579623;12,47;4,224744216;64,36;64,49;66,5445039;38,64;15;36,925;48,525;15,32;42,46;8,581;2,884;17,01745648;17,56;71,62;55,71744216;2,916812898;20;6,888;1,238;123,4098983;28,45;98,56;116,258283;;125,4;2,031465417;83,07;19,64156472;;30,81;68,09;56,74;49,72;69,22832925;38,84;33,4279704;15,525;162,4;
06/11/2012;65,14;66,19;;9,826676526;67,52238824;27,435;96,39;18,96;46,02059383;12,5;4,234362723;64,87;64,05;67,10543805;39,12;15,005;37,38;48,13;15,4;42,825;8,595;2,89;16,95423072;17,79;72,14;55,81451088;2,916812898;19,976;6,879;1,254;124,917683;28,35;98,16;116,3033444;;127,6;2,040835645;83,6;19,74447711;;30,93;69,44;57,34;50,86;69,8747515;39,015;33,8042331;15,505;155,7;
07/11/2012;64,26;65,3;;9,874861271;66,06612344;27,23;94,32;19;44,78292658;12,075;4,084166037;63,47;64,42;65,2061347;39,54;14,5;36,61;48,055;15,07;42,685;8,489;2,81;16,60405728;17,47;70,05;55,30004669;2,868447378;19,57;6,756;1,212;122,6331607;28,025;96;113,4644793;;127,35;1,920896727;83,06;19,45044171;;30,38;67,2;56,16;49,635;68,87891181;37,875;33,03685523;15,045;154,4;
08/11/2012;64,35;64,36;;9,747372466;66,16857423;26,1;94,13;18,8;44,77776964;11,955;4,086385693;63,42;63,69;65,3045442;40,05;14,07;36;49,11;14,625;42,205;8,431;2,754;16,2684744;17,4;70,41;54,50408323;2,857286104;19,436;6,824;1,218;123,0443747;28,175;96,2;113,1490499;;127,35;1,937763137;83,2;19,49454702;;30,3;67,67;56,22;49,465;70,11934371;37,695;32,61108428;15,06;154,25;
09/11/2012;65,23;64,2;;9,749380163;66,95890889;26,32;93,4;19,325;44,74682795;11,765;4,069368334;63,17;64,23;64,6747234;39,455;14,28;36,165;49,78;14,91;42,165;8,348;2,776;16,35601776;17,45;71,15;53,82460223;2,816361434;20;6,706;1,21;123,5926601;28,1;98,6;114,0052155;;126,9;1,958377639;83,36;19,66116708;;30,3;68,6;55,66;50,09;69,62142386;38;32,4576087;15,005;154,5;
12/11/2012;65,21;64,35;;9,736330128;66,65155652;26,115;93,99;19,285;44,839653;11,805;4,019796029;63,06;63,66;65,0880433;39,535;14,2;36,01;49,38;14,98;42,35;8,345;2,762;16,2441568;17,41;70,88;54,50408323;2,80520016;19,73;6,735;1,194;125,4659684;28;99;113,6897861;;126,85;1,997732596;83;19,52395056;;29,94;68,61;55,67;49,515;69,25453556;37,825;32,26947735;14,8;155,4;
13/11/2012;66,36;64,35;;9,677103045;66,89304767;26,185;95,04;19,355;44,93247804;11,895;4,164073634;64,09;63,62;65,5997727;40,5;14,27;36,14;49,37;14,95;42,57;8,37;2,756;16,19065808;17,52;71,3;54,5817382;2,878120482;19,98;6,792;1,256;125,3288971;28,075;99,8;115,221872;;128,05;1,990236414;84,12;19,74447711;;30;68,74;56,45;49,57;69,68257191;37,98;32,50711695;14,99;155,4;
14/11/2012;65,04;63,59;;9,596795136;66,38079372;25,85;94,89;19;45,11297118;11,81;4,135957998;63,63;63,23;65,43247655;40,075;13,89;35,74;48,95;15,12;41,915;8,312;2,816;16,13715936;17,43;71,07;52,92186319;2,895234435;19,96;6,729;1,234;123,8211123;28,075;99,27;113,2391726;;128,2;2,020221143;83,24;19,56805587;;29,675;67,85;56,14;48,89;68,11892889;37,515;32,0021328;15,69;154,5;
15/11/2012;64,83;63,17;;9,388998421;66,12466675;25,09;94,7;18,85;43,54525934;11,71;4,155934897;63,2;62,6;64,38933585;40,3;13,82;35,625;48,3;14,86;41,88;8,354;2,806;16,0009808;17,43;70,29;52,92186319;2,909372049;19,926;6,721;1,224;121,9934944;27,875;98,97;113,419418;;126,7;2,012724961;82,86;19,3083246;;29,205;67,05;55,35;48,8;67,57733187;37,43;31,97242785;15,965;153,6;
16/11/2012;64,6;62,61;;9,254482674;66,01489805;25,17;92,4;18,765;43,94234424;11,5;4,056050402;62,5;61,99;64,2810854;39,255;13,6;35,385;48,335;14,885;41,145;8,164;2,742;15,69944256;17,15;69,93;52,9509838;2,85505385;19,7;6,509;1,185;121,1253759;27,975;98,62;111,4817799;;124,9;1,977118095;82,31;19,08289746;;29,05;66,46;55,51;48,335;66,93090961;36,975;31,53180443;15,74;151,25;
19/11/2012;66,34;64,88;;9,359886804;67,67606442;25,58;94,49;18,68;44,55602092;11,93;4,184790418;64,35;65,11;65,343908;41,08;13,93;36,3;48,855;15,03;42,065;8,313;2,83;16,20524864;17,67;70,6;54,16434273;2,942855871;20,29;6,755;1,233;124,506469;28,575;101,55;115,0866879;;127,05;2,155152425;83,34;19,2103128;;29,81;67,72;57,15;50,76;68,15387064;38,215;32,5962318;16,12;157,35;
20/11/2012;67,11;65,24;;9,24845958;68,37858412;25,485;95,81;18,65;44,95310583;12,03;4,19514881;65,8;65,7;66,18038875;41,08;13,9;36,31;48,795;15,275;41,88;8,296;2,834;16,15661344;17,73;72,37;55,32916731;2,945088125;20,3;6,83;1,22;125,8771824;28,7;102,5;116,258283;;127,9;2,194507383;85,01;19,56805587;;30,525;68,49;57,66;51,25;68,66926135;38,22;32,76951068;16,08;159,65;
21/11/2012;66,27;64,85;;9,23139415;68,21759002;25,405;96,22;18,52;44,33427221;12,225;4,224744216;65,78;66,14;66,67243625;41,525;13,93;36,58;48,935;15,255;41,63;8,373;2,886;16,42897056;17,82;73,29;55,62037345;2,976339692;20,23;6,839;1,249;126,0142538;28,525;102,95;116,258283;;127,85;2,331312711;84,94;19,47984525;;30,66;68,08;58,82;51,64;67,78698233;38,22;32,90813378;16,36;160,85;
22/11/2012;67;65,58;;9,420117736;68,67130066;25,24;96,93;18,475;44,55086397;12,305;4,270617096;66,58;65,66;67,5482808;41,915;13,945;36,69;48,79;15,645;41,795;8,421;2,898;16,5602856;17,93;74,01;55,62037345;2,972619267;20,6;6,861;1,259;126,3797773;28,475;103,3;116,123099;;129,1;2,36129744;86,38;19,62686295;;30,805;68,35;59,11;52,1;67,98789735;38,305;33,06656018;16,5;161,4;
23/11/2012;66,89;66,16;;9,648995277;69,11769339;24,895;98,12;18;45,99996604;12,35;4,298732731;67,54;65,78;68,6307853;42,6;13,995;37,03;48,835;15,795;42,6;8,411;2,922;16,71105472;18,02;74,23;55,96011395;2,99270956;20,49;6,938;1,272;127,7961812;28,35;104,4;117,6551849;;129,9;2,580560774;86,74;19,69057062;;31;69,3;59,63;52,9;68,38099197;38,6;33,35865885;16,59;162,25;
26/11/2012;66,9;66,26;;9,701195418;68,97865303;24,565;98,09;17,955;45,875;12,355;4,274316521;67,39;66,23;68,1977835;41,82;13,775;36,995;48,535;15,815;43,2;8,385;2,912;16,59433024;17,8;73,78;55,81451088;2,965922503;20,6;6,874;1,258;126,8366818;28,25;104,15;117,925553;;130;2,48873254;86,1;19,51414938;;30,655;69,05;59,52;51,73;68,1451352;38,42;33,07646183;16,425;162,95;
27/11/2012;66,54;66,48;;9,753395559;69,06646799;24,385;98,45;18,195;47,27;12,38;4,271356981;67,9;66,56;68,2371473;42,11;13,77;37,02;48,595;15,93;43,065;8,311;2,884;16,32683664;17,81;74,4;56,00864831;2,939135446;20,5;6,84;1,258;128,1160143;28,425;104,45;118,6014732;;131,2;2,404400489;87,2;19,75917888;;30,65;68,77;59,68;51,84;68,51202351;37,97;32,82396975;16,32;163,7;
28/11/2012;66,12;66,71;;9,790537967;69,22746209;24,805;98,72;17,925;47,12;12,445;4,259518818;68,11;67,04;68,93585475;41,985;13,865;37,155;48,77;15,865;43,365;8,34;2,888;16,45815168;17,92;74,87;56,29985445;2,879608652;20,79;6,81;1,247;128,390157;28,575;104,75;120,5391113;;132;2,380037896;87,47;19,80328419;;30,965;68,85;59,75;51,98;68,95753074;38,25;32,86852718;16,42;163,6;
29/11/2012;66,56;67,21;;9,800576455;69,29332331;25,295;99,8;18,165;48,21;12,645;4,360883084;68,76;67,91;68,9260138;42,83;13,99;37,67;49;15,955;43,74;8,511;2,96;16,91045904;18,3;75,16;56,35809568;2,864726954;21,13;6,929;1,299;130,126394;28,675;105,5;120,0434364;;131,4;2,430637127;87,97;19,57295646;;31,315;69,47;60,18;53,35;69,14097489;38,565;33,66561;16,895;165,8;
30/11/2012;67,39;67,62;;9,793549513;68,72252606;25,89;99,95;17,95;48,04;12,635;4,375680787;68,9;68,19;68,44380725;42,945;14,05;37,98;48,775;15,96;43,31;8,47;2,914;16,82291568;18,18;74,25;56,30956132;2,842404406;21,08;6,91;1,294;131,040203;28,8;104,35;121,5755223;;131,25;2,389408124;87,06;19,46514348;;31,49;68,66;60,04;54,04;69,27200643;38,475;33,59134763;16,52;166,45;
03/12/2012;68,09;67,32;;9,808607246;68,97133512;26,445;100,2;17,915;48,265;12,665;4,363842625;69,47;67,9;68,99490045;42,57;14,01;38,045;49,07;16,08;43,78;8,521;2,936;16,9736848;18,12;75,13;56,80461177;2,817105519;20,74;6,922;1,306;130,9945125;29,25;104,55;122,6569947;;132,25;2,357549349;87,89;19,54355292;;31,69;69,1;60,83;53,98;69,51659863;38,575;33,75967568;16,585;166,2;
04/12/2012;67,66;67,2;;9,899957493;68,86156641;26,575;100,3;18,095;47,04;12,77;4,385299294;68,95;67,69;69,1818785;43,13;14,06;38,18;49,335;15,85;43,86;8,569;2,98;16,9736848;18,22;75,96;56,9308011;2,849845255;20,15;7,026;1,326;130,126394;29,375;105;122,9273628;;131,9;2,366919577;88,11;19,69547121;;31,555;69,45;61,15;54,09;69,58648212;38,525;33,99731528;16,57;165,55;
05/12/2012;66,82;66,84;;9,993315437;68,45176326;27,23;101,1;18,2;47,325;12,8;4,349044922;69,3;67,93;69,03426425;43,38;14,03;38,2;49,32;16,09;44,405;8,622;3,002;16,76941696;17,9;76;57,41614467;2,842404406;19,734;7,128;1,312;128,4815379;29,65;104,6;123,2427923;;131,95;2,595553138;88,1;19,51414938;;31,735;70;60,57;53,75;69,84854519;38,57;34,10623343;16,7;163,7;
06/12/2012;67,2;67,31;;10,1137773;69,23478;29,4;102,7;18,24;47,95;12,92;4,365322395;70,33;68,66;71,3862513;43,935;14,355;38,65;49,06;16,405;44,715;8,58;2,99;14,86778064;17,84;76,92;57,56174774;2,851333425;19,984;7,188;1,294;129,5324182;29,65;105;124,6396941;;132,6;2,595553138;87,93;19,67586885;;31,655;70,83;61,01;54,06;70,32899417;38,615;34,17059415;16,555;165,3;
07/12/2012;67,59;67,65;;10,18906597;69,24941583;29,795;102,8;17,825;48,85;12,91;4,326848367;70,01;69,04;70,7564305;44,03;14,42;38,8;49,38;16,545;44,615;8,415;2,952;14,79482784;17,81;76,95;58,30917684;2,831987217;20,16;7,205;1,282;129,7608704;29,7;105,05;124,5045101;;133,4;2,734232512;88,31;19,74447711;;32,245;71,3;61,23;53,98;70,49496745;38,275;34,1606925;16,525;166,5;
10/12/2012;68,06;68,4;;10,18906597;69,98120719;29,66;103;18,24;49,15;12,89;4,251380082;70,61;69,33;71,051659;43,195;14,43;38,88;49,985;16,655;44,58;8,396;2,896;14,6878304;17,83;77,59;58,24122874;2,834963557;20,16;7,107;1,216;129,7608704;29,5;105,5;124,8199395;;133,2;2,636782141;88,49;19,77878124;;32,385;71,5;61,21;54;70,59979268;38,635;34,37357798;16,59;167,6;
11/12/2012;68,45;68,12;;10,23423916;70,31783121;29,365;102,95;18,37;49,36;12,965;4,29281365;71,3;70,59;71,25831895;43,175;14,55;39,445;50,4;16,455;44,89;8,469;2,974;14,955324;17,94;78;58,40624556;2,884817247;20,72;7,172;1,234;129,5781087;29,45;106,4;126,17178;;133,65;2,767965333;89,26;19,92579894;;32,31;72;61,43;54,59;71,63057411;39,305;34,76964398;16,905;169,55;
12/12/2012;67,28;69,12;;10,21416219;69,827531;29,41;103,95;18,35;48,5;13,07;4,335726989;71,55;70,98;71,10086375;43,16;14,46;39,855;50,36;16,44;44,87;8,565;3,01;15,0039592;18,11;77,6;58,2897631;2,922021493;20,77;7,196;1,26;129,0298233;29,225;105;124,8650009;;134,75;2,758595105;88,2;19,85719068;;32,475;71,77;61,28;54,25;71,8227537;39,66;35,06174265;17,075;169,6;
13/12/2012;66,88;67,68;;10,23423916;69,91534596;29,24;104,05;18,36;48,315;13,085;4,365322395;71,81;70,79;71,2878418;43,215;14,46;39,67;50,74;16,455;44,995;8,572;3,06;14,89696176;18,1;77,3;58,67803796;2,95178489;20,64;7,228;1,274;129,7608704;28,725;104;124,1440193;;135,5;2,719240147;88,48;19,66606767;;32,7;71,75;60,48;54,15;71,79654739;39,72;35,00233275;17,12;170,05;
14/12/2012;67,14;68;;10,22420068;69,54213237;28,92;103,75;18,37;48,15;12,99;4,365322395;72,04;71,73;71,29768275;43,92;14,415;40,67;50,1;16,35;45,2;8,541;3,06;14,8580536;18,18;77,1;59,08572656;2,952528975;20,7;7,231;1,276;129,4410373;28,75;103,9;124,2792033;;135,25;2,764217241;88,69;19,69547121;;32,62;71,8;60,95;54,94;71,7004576;39,46;35,05679183;16,925;170,55;
17/12/2012;66,14;68,21;;10,25933539;68,97865303;29,11;103,7;18,375;48,3;13,015;4,313530434;72,14;71,68;71,12054565;43,845;14,31;41,335;49,225;16,36;45,53;8,515;3,098;14,91155232;18,25;76,52;59,50312203;2,945088125;21,13;7,248;1,284;129,3953469;28,525;103,6;123,5582217;;134,4;2,781083652;88,74;19,59745941;;32,47;71,43;61;55;71,86643088;39,14;35,43800535;16,77;170,75;
18/12/2012;66,49;67,5;;10,36473952;68,57616779;29,865;104,15;18,41;48,345;13,05;4,408235734;72,77;72;71,33704655;43,86;14,32;41,745;49,44;16,505;45,845;8,548;3,134;14,87264416;18,27;76,7;59,22162276;3,012055768;21,65;7,122;1,308;129,7608704;28,475;103,25;124,4143874;;136,65;3,000346985;88,26;19,53375174;;32,42;71,88;60,7;55,43;72,25079006;39,055;35,73505485;16,76;171,65;
19/12/2012;67,04;67,58;;10,32458556;68,95669929;30;105,15;19,01;48,585;13,13;4,446709762;73,09;72,02;70,29390585;44,56;15,04;41,24;49,57;16,585;46,005;8,581;3,126;15,02341328;18,52;76,34;59,53224265;3,039586911;21,69;7,201;1,312;130,4005367;28,45;104,95;125,5409211;;136,4;2,962866074;87,75;19,6513659;;32,64;71,14;61,02;56,02;72,49538226;39,2;35,7647598;16,915;171,15;
20/12/2012;67,06;67,17;;10,30952783;69,24941583;29,87;105,45;19;48,815;13,275;4,46520689;72,3;72,17;71,248478;44,54;15,235;41,27;49,76;16,59;46,355;8,627;3,17;14,7851008;18,5;75,66;61,2503589;3,059677203;21,57;7,183;1,312;130,4462272;28,35;105;125,9915346;;136,55;2,96848821;87,75;19,75427829;;32,515;72;61,1;56;72,48664683;38,965;35,6855466;16,855;172,7;
21/12/2012;66,47;67,3;;10,26937387;69,11769339;29,995;105,35;18,95;48,11;13,365;4,520698277;71,17;72,7;71,78973025;43,655;15,38;41,56;49,645;16,615;46,515;8,644;3,17;15,01854976;18,53;75,57;60,76501532;3,140038375;21,14;7,024;1,295;128,8470615;28,2;105,65;126,17178;;137,55;2,861667612;87,6;19,62686295;;32,335;72,29;60,34;55,52;72,0411396;39,205;35,6657433;17,01;171;
24/12/2012;66,1;67,3;;10,30450858;69,05183217;29,76;105,35;19,03;48,3;13,35;4,505900574;71,17;72,7;71,78973025;43,41;15,155;41,56;49,445;16,615;46,515;8,644;3,17;15,11582016;18,53;76,07;60,27967175;3,110274978;21,53;7,012;1,295;127,9332525;28,2;105,5;125,0903076;;137,55;2,861667612;87,84;19,5533541;;32,335;71,92;60,34;54,6;72,0411396;39,2;35,61623505;17,17;171;
27/12/2012;66,4;67,33;;10,23423916;69,54945029;29,635;105,85;19,095;48;13,45;4,51107977;71,8;73,46;71,25831895;43,435;15,28;41,76;49,76;16,585;46,525;8,634;3,196;15,0282768;18,54;76,17;60,47380918;3,125156677;21,59;7,106;1,313;128,8470615;28,075;105,65;125,8563506;;137,4;2,822312655;87,45;19,7003718;;32,455;72,15;60,74;55,87;72,23331919;39,515;36,1806291;17,35;172,6;
28/12/2012;65,76;67,33;;10,19408521;68,78106936;29,395;104,8;19,05;47,885;13,225;4,445229991;71,15;72,93;70,74658955;42,335;15,23;41,32;49,36;16,6;46,21;8,595;3,138;14,99423216;18,34;75,39;60,23113739;3,076791157;20,87;6,99;1,3;128,0246334;27,9;104,8;124,1890806;;136;2,741728694;86,64;19,43573994;;32,48;70,73;60,69;54,58;71,80528283;38,91;35,34393968;16,97;172,15;
31/12/2012;65,74;67,33;;10,17400823;69,5567682;29,5;104,8;19,05;48;13,35;4,513299425;71,15;72,93;70,74658955;42,585;15,3;41,32;49,905;16,6;46,21;8,595;3,138;15,1498648;18,34;76,02;60,66794661;3,121436252;21,1;7,061;1,3;128,7099902;27,9;104,9;125,0903076;;136;2,741728694;87,44;19,49944761;;32,595;71,39;60,69;54,83;71,80528283;39,01;35,6063334;16,95;172,15;
02/01/2013;67,35;67,48;;10,34466254;70,2592879;30,065;108,3;18,875;50,17;13,81;4,682733125;73,18;75,93;70,82531715;44,46;15,85;42,6;50,65;17;47,005;8,756;3,256;15,38331376;18,99;77,3;61,63863375;3,192868405;21,86;7,282;1,375;130,4005367;29;107,5;128,1094181;;139,05;2,927259207;88,14;20,13652431;;33,26;73;62,08;56,69;73,20295257;39,975;36,4776786;17,435;179;
03/01/2013;66,54;67,18;;10,34466254;69,77630561;30,2;108;19;50,34;13,825;4,666455652;72,35;75,61;70,8154762;44,46;15,62;42,455;50,12;16,855;46,905;8,751;3,232;15,50490176;18,94;76,9;61,9298399;3,132881762;21,5;7,302;1,372;132,5022973;29,075;105,4;127,2081911;;138,05;2,99847294;87,91;20,08261782;;33,225;72,81;62;56,45;73,25536518;39,855;36,636105;17,13;178,9;
